wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5a6vge30
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_092438-5a6vge30
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run smiles-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/5a6vge30
Track: smiles
Vocab size: 37
Model config: {'sequence_len': 256, 'vocab_size': 37, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 11,840
  value_embeds            : 35,520
  lm_head                 : 11,840
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 8,661,292
Estimated FLOPs per token: 5.561568e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 3.611664 | lrm: 1.00 | dt: 2992ms | tok/sec: 21,902 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 01243 (51.3%) | loss: 0.370847 | lrm: 0.97 | dt: 125ms | tok/sec: 524,788 | mfu: 23.3% | epoch: 1 | remaining: 146s    
step 01244 (51.3%) | loss: 0.370111 | lrm: 0.97 | dt: 125ms | tok/sec: 524,921 | mfu: 23.4% | epoch: 1 | remaining: 146s    
step 01245 (51.4%) | loss: 0.370036 | lrm: 0.97 | dt: 125ms | tok/sec: 524,830 | mfu: 23.4% | epoch: 1 | remaining: 146s    
step 01246 (51.4%) | loss: 0.370654 | lrm: 0.97 | dt: 125ms | tok/sec: 525,059 | mfu: 23.4% | epoch: 1 | remaining: 146s    
step 01247 (51.4%) | loss: 0.370587 | lrm: 0.97 | dt: 125ms | tok/sec: 524,716 | mfu: 23.3% | epoch: 1 | remaining: 146s    
step 01248 (51.5%) | loss: 0.371812 | lrm: 0.97 | dt: 125ms | tok/sec: 525,113 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01249 (51.5%) | loss: 0.371258 | lrm: 0.97 | dt: 125ms | tok/sec: 525,008 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01250 (51.6%) | loss: 0.372377 | lrm: 0.97 | dt: 125ms | tok/sec: 525,132 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01251 (51.6%) | loss: 0.372351 | lrm: 0.97 | dt: 125ms | tok/sec: 524,827 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01252 (51.7%) | loss: 0.373169 | lrm: 0.97 | dt: 125ms | tok/sec: 524,752 | mfu: 23.3% | epoch: 1 | remaining: 145s    
step 01253 (51.7%) | loss: 0.372172 | lrm: 0.97 | dt: 125ms | tok/sec: 524,976 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01254 (51.7%) | loss: 0.371954 | lrm: 0.97 | dt: 125ms | tok/sec: 525,254 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01255 (51.8%) | loss: 0.372567 | lrm: 0.96 | dt: 125ms | tok/sec: 525,074 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01256 (51.8%) | loss: 0.372635 | lrm: 0.96 | dt: 125ms | tok/sec: 524,914 | mfu: 23.4% | epoch: 1 | remaining: 144s    
step 01257 (51.9%) | loss: 0.372054 | lrm: 0.96 | dt: 125ms | tok/sec: 524,463 | mfu: 23.3% | epoch: 1 | remaining: 144s    
step 01258 (51.9%) | loss: 0.372294 | lrm: 0.96 | dt: 125ms | tok/sec: 524,707 | mfu: 23.3% | epoch: 1 | remaining: 144s    
step 01259 (51.9%) | loss: 0.372381 | lrm: 0.96 | dt: 125ms | tok/sec: 524,879 | mfu: 23.4% | epoch: 1 | remaining: 144s    
step 01260 (52.0%) | loss: 0.371894 | lrm: 0.96 | dt: 125ms | tok/sec: 524,502 | mfu: 23.3% | epoch: 1 | remaining: 144s    
step 01261 (52.0%) | loss: 0.370325 | lrm: 0.96 | dt: 125ms | tok/sec: 525,045 | mfu: 23.4% | epoch: 1 | remaining: 144s    
step 01262 (52.1%) | loss: 0.370545 | lrm: 0.96 | dt: 125ms | tok/sec: 525,217 | mfu: 23.4% | epoch: 1 | remaining: 144s    
step 01263 (52.1%) | loss: 0.369549 | lrm: 0.96 | dt: 125ms | tok/sec: 524,748 | mfu: 23.3% | epoch: 1 | remaining: 144s    
step 01264 (52.2%) | loss: 0.372102 | lrm: 0.96 | dt: 125ms | tok/sec: 524,968 | mfu: 23.4% | epoch: 1 | remaining: 143s    
step 01265 (52.2%) | loss: 0.373971 | lrm: 0.96 | dt: 125ms | tok/sec: 524,839 | mfu: 23.4% | epoch: 1 | remaining: 143s    
step 01266 (52.2%) | loss: 0.374238 | lrm: 0.96 | dt: 125ms | tok/sec: 524,848 | mfu: 23.4% | epoch: 1 | remaining: 143s    
step 01267 (52.3%) | loss: 0.374309 | lrm: 0.95 | dt: 125ms | tok/sec: 524,984 | mfu: 23.4% | epoch: 1 | remaining: 143s    
step 01268 (52.3%) | loss: 0.376230 | lrm: 0.95 | dt: 125ms | tok/sec: 525,129 | mfu: 23.4% | epoch: 1 | remaining: 143s    
step 01269 (52.4%) | loss: 0.376295 | lrm: 0.95 | dt: 125ms | tok/sec: 525,197 | mfu: 23.4% | epoch: 1 | remaining: 143s    
step 01270 (52.4%) | loss: 0.374843 | lrm: 0.95 | dt: 125ms | tok/sec: 524,917 | mfu: 23.4% | epoch: 1 | remaining: 143s    
step 01271 (52.4%) | loss: 0.373518 | lrm: 0.95 | dt: 125ms | tok/sec: 525,023 | mfu: 23.4% | epoch: 1 | remaining: 143s    
step 01272 (52.5%) | loss: 0.371555 | lrm: 0.95 | dt: 125ms | tok/sec: 524,853 | mfu: 23.4% | epoch: 1 | remaining: 142s    
step 01273 (52.5%) | loss: 0.370153 | lrm: 0.95 | dt: 125ms | tok/sec: 524,832 | mfu: 23.4% | epoch: 1 | remaining: 142s    
step 01274 (52.6%) | loss: 0.369135 | lrm: 0.95 | dt: 125ms | tok/sec: 524,845 | mfu: 23.4% | epoch: 1 | remaining: 142s    
step 01275 (52.6%) | loss: 0.369267 | lrm: 0.95 | dt: 125ms | tok/sec: 524,715 | mfu: 23.3% | epoch: 1 | remaining: 142s    
step 01276 (52.7%) | loss: 0.368936 | lrm: 0.95 | dt: 125ms | tok/sec: 524,575 | mfu: 23.3% | epoch: 1 | remaining: 142s    
step 01277 (52.7%) | loss: 0.368947 | lrm: 0.95 | dt: 125ms | tok/sec: 525,314 | mfu: 23.4% | epoch: 1 | remaining: 142s    
step 01278 (52.7%) | loss: 0.368591 | lrm: 0.95 | dt: 125ms | tok/sec: 524,648 | mfu: 23.3% | epoch: 1 | remaining: 142s    
step 01279 (52.8%) | loss: 0.369088 | lrm: 0.94 | dt: 125ms | tok/sec: 524,625 | mfu: 23.3% | epoch: 1 | remaining: 142s    
step 01280 (52.8%) | loss: 0.370077 | lrm: 0.94 | dt: 125ms | tok/sec: 524,876 | mfu: 23.4% | epoch: 1 | remaining: 141s    
step 01281 (52.9%) | loss: 0.369384 | lrm: 0.94 | dt: 125ms | tok/sec: 524,712 | mfu: 23.3% | epoch: 1 | remaining: 141s    
step 01282 (52.9%) | loss: 0.370242 | lrm: 0.94 | dt: 125ms | tok/sec: 525,025 | mfu: 23.4% | epoch: 1 | remaining: 141s    
step 01283 (52.9%) | loss: 0.371199 | lrm: 0.94 | dt: 125ms | tok/sec: 525,283 | mfu: 23.4% | epoch: 1 | remaining: 141s    
step 01284 (53.0%) | loss: 0.370926 | lrm: 0.94 | dt: 125ms | tok/sec: 524,869 | mfu: 23.4% | epoch: 1 | remaining: 141s    
step 01285 (53.0%) | loss: 0.370931 | lrm: 0.94 | dt: 125ms | tok/sec: 524,885 | mfu: 23.4% | epoch: 1 | remaining: 141s    
step 01286 (53.1%) | loss: 0.370709 | lrm: 0.94 | dt: 125ms | tok/sec: 525,051 | mfu: 23.4% | epoch: 1 | remaining: 141s    
step 01287 (53.1%) | loss: 0.370387 | lrm: 0.94 | dt: 125ms | tok/sec: 524,877 | mfu: 23.4% | epoch: 1 | remaining: 141s    
step 01288 (53.1%) | loss: 0.369596 | lrm: 0.94 | dt: 125ms | tok/sec: 525,228 | mfu: 23.4% | epoch: 1 | remaining: 140s    
step 01289 (53.2%) | loss: 0.369165 | lrm: 0.94 | dt: 125ms | tok/sec: 525,132 | mfu: 23.4% | epoch: 1 | remaining: 140s    
step 01290 (53.2%) | loss: 0.370361 | lrm: 0.94 | dt: 125ms | tok/sec: 524,586 | mfu: 23.3% | epoch: 1 | remaining: 140s    
step 01291 (53.3%) | loss: 0.368839 | lrm: 0.93 | dt: 125ms | tok/sec: 525,043 | mfu: 23.4% | epoch: 1 | remaining: 140s    
step 01292 (53.3%) | loss: 0.368343 | lrm: 0.93 | dt: 125ms | tok/sec: 524,807 | mfu: 23.4% | epoch: 1 | remaining: 140s    
step 01293 (53.4%) | loss: 0.369778 | lrm: 0.93 | dt: 125ms | tok/sec: 524,609 | mfu: 23.3% | epoch: 1 | remaining: 140s    
step 01294 (53.4%) | loss: 0.370893 | lrm: 0.93 | dt: 125ms | tok/sec: 525,076 | mfu: 23.4% | epoch: 1 | remaining: 140s    
step 01295 (53.4%) | loss: 0.371178 | lrm: 0.93 | dt: 125ms | tok/sec: 525,020 | mfu: 23.4% | epoch: 1 | remaining: 140s    
step 01296 (53.5%) | loss: 0.368923 | lrm: 0.93 | dt: 125ms | tok/sec: 525,388 | mfu: 23.4% | epoch: 1 | remaining: 139s    
step 01297 (53.5%) | loss: 0.368504 | lrm: 0.93 | dt: 125ms | tok/sec: 525,007 | mfu: 23.4% | epoch: 1 | remaining: 139s    
step 01298 (53.6%) | loss: 0.366936 | lrm: 0.93 | dt: 125ms | tok/sec: 525,233 | mfu: 23.4% | epoch: 1 | remaining: 139s    
step 01299 (53.6%) | loss: 0.367567 | lrm: 0.93 | dt: 125ms | tok/sec: 524,586 | mfu: 23.3% | epoch: 1 | remaining: 139s    
step 01300 (53.6%) | loss: 0.368499 | lrm: 0.93 | dt: 125ms | tok/sec: 525,052 | mfu: 23.4% | epoch: 1 | remaining: 139s    
step 01301 (53.7%) | loss: 0.369209 | lrm: 0.93 | dt: 125ms | tok/sec: 525,049 | mfu: 23.4% | epoch: 1 | remaining: 139s    
step 01302 (53.7%) | loss: 0.368394 | lrm: 0.93 | dt: 125ms | tok/sec: 525,093 | mfu: 23.4% | epoch: 1 | remaining: 139s    
step 01303 (53.8%) | loss: 0.368109 | lrm: 0.92 | dt: 125ms | tok/sec: 524,890 | mfu: 23.4% | epoch: 1 | remaining: 139s    
step 01304 (53.8%) | loss: 0.367873 | lrm: 0.92 | dt: 125ms | tok/sec: 524,643 | mfu: 23.3% | epoch: 1 | remaining: 138s    
step 01305 (53.9%) | loss: 0.366947 | lrm: 0.92 | dt: 125ms | tok/sec: 524,990 | mfu: 23.4% | epoch: 1 | remaining: 138s    
step 01306 (53.9%) | loss: 0.367205 | lrm: 0.92 | dt: 125ms | tok/sec: 524,857 | mfu: 23.4% | epoch: 1 | remaining: 138s    
step 01307 (53.9%) | loss: 0.366334 | lrm: 0.92 | dt: 125ms | tok/sec: 524,623 | mfu: 23.3% | epoch: 1 | remaining: 138s    
step 01308 (54.0%) | loss: 0.366935 | lrm: 0.92 | dt: 125ms | tok/sec: 524,859 | mfu: 23.4% | epoch: 1 | remaining: 138s    
step 01309 (54.0%) | loss: 0.365966 | lrm: 0.92 | dt: 125ms | tok/sec: 524,541 | mfu: 23.3% | epoch: 1 | remaining: 138s    
step 01310 (54.1%) | loss: 0.366646 | lrm: 0.92 | dt: 125ms | tok/sec: 525,017 | mfu: 23.4% | epoch: 1 | remaining: 138s    
step 01311 (54.1%) | loss: 0.367171 | lrm: 0.92 | dt: 125ms | tok/sec: 524,630 | mfu: 23.3% | epoch: 1 | remaining: 138s    
step 01312 (54.1%) | loss: 0.367127 | lrm: 0.92 | dt: 125ms | tok/sec: 524,835 | mfu: 23.4% | epoch: 1 | remaining: 137s    
step 01313 (54.2%) | loss: 0.367802 | lrm: 0.92 | dt: 125ms | tok/sec: 525,147 | mfu: 23.4% | epoch: 1 | remaining: 137s    
step 01314 (54.2%) | loss: 0.368711 | lrm: 0.92 | dt: 125ms | tok/sec: 524,965 | mfu: 23.4% | epoch: 1 | remaining: 137s    
step 01315 (54.3%) | loss: 0.369659 | lrm: 0.91 | dt: 125ms | tok/sec: 525,157 | mfu: 23.4% | epoch: 1 | remaining: 137s    
step 01316 (54.3%) | loss: 0.369646 | lrm: 0.91 | dt: 125ms | tok/sec: 525,046 | mfu: 23.4% | epoch: 1 | remaining: 137s    
step 01317 (54.4%) | loss: 0.369780 | lrm: 0.91 | dt: 125ms | tok/sec: 524,947 | mfu: 23.4% | epoch: 1 | remaining: 137s    
step 01318 (54.4%) | loss: 0.369468 | lrm: 0.91 | dt: 125ms | tok/sec: 524,734 | mfu: 23.3% | epoch: 1 | remaining: 137s    
step 01319 (54.4%) | loss: 0.370199 | lrm: 0.91 | dt: 125ms | tok/sec: 525,219 | mfu: 23.4% | epoch: 1 | remaining: 137s    
step 01320 (54.5%) | loss: 0.369162 | lrm: 0.91 | dt: 125ms | tok/sec: 525,030 | mfu: 23.4% | epoch: 1 | remaining: 136s    
step 01321 (54.5%) | loss: 0.369105 | lrm: 0.91 | dt: 125ms | tok/sec: 525,220 | mfu: 23.4% | epoch: 1 | remaining: 136s    
step 01322 (54.6%) | loss: 0.368941 | lrm: 0.91 | dt: 125ms | tok/sec: 524,876 | mfu: 23.4% | epoch: 1 | remaining: 136s    
step 01323 (54.6%) | loss: 0.368645 | lrm: 0.91 | dt: 125ms | tok/sec: 524,590 | mfu: 23.3% | epoch: 1 | remaining: 136s    
step 01324 (54.6%) | loss: 0.368002 | lrm: 0.91 | dt: 125ms | tok/sec: 525,139 | mfu: 23.4% | epoch: 1 | remaining: 136s    
step 01325 (54.7%) | loss: 0.367845 | lrm: 0.91 | dt: 125ms | tok/sec: 525,132 | mfu: 23.4% | epoch: 1 | remaining: 136s    
step 01326 (54.7%) | loss: 0.367155 | lrm: 0.91 | dt: 125ms | tok/sec: 525,084 | mfu: 23.4% | epoch: 1 | remaining: 136s    
step 01327 (54.8%) | loss: 0.366380 | lrm: 0.90 | dt: 125ms | tok/sec: 524,839 | mfu: 23.4% | epoch: 1 | remaining: 136s    
step 01328 (54.8%) | loss: 0.367038 | lrm: 0.90 | dt: 125ms | tok/sec: 525,213 | mfu: 23.4% | epoch: 1 | remaining: 135s    
step 01329 (54.9%) | loss: 0.367325 | lrm: 0.90 | dt: 125ms | tok/sec: 525,062 | mfu: 23.4% | epoch: 1 | remaining: 135s    
step 01330 (54.9%) | loss: 0.368215 | lrm: 0.90 | dt: 125ms | tok/sec: 525,227 | mfu: 23.4% | epoch: 1 | remaining: 135s    
step 01331 (54.9%) | loss: 0.367833 | lrm: 0.90 | dt: 125ms | tok/sec: 525,032 | mfu: 23.4% | epoch: 1 | remaining: 135s    
step 01332 (55.0%) | loss: 0.368667 | lrm: 0.90 | dt: 125ms | tok/sec: 524,799 | mfu: 23.3% | epoch: 1 | remaining: 135s    
step 01333 (55.0%) | loss: 0.368263 | lrm: 0.90 | dt: 125ms | tok/sec: 524,831 | mfu: 23.4% | epoch: 1 | remaining: 135s    
step 01334 (55.1%) | loss: 0.367637 | lrm: 0.90 | dt: 125ms | tok/sec: 524,823 | mfu: 23.4% | epoch: 1 | remaining: 135s    
step 01335 (55.1%) | loss: 0.367374 | lrm: 0.90 | dt: 125ms | tok/sec: 524,775 | mfu: 23.3% | epoch: 1 | remaining: 135s    
step 01336 (55.1%) | loss: 0.368849 | lrm: 0.90 | dt: 125ms | tok/sec: 524,857 | mfu: 23.4% | epoch: 1 | remaining: 134s    
step 01337 (55.2%) | loss: 0.368616 | lrm: 0.90 | dt: 125ms | tok/sec: 525,064 | mfu: 23.4% | epoch: 1 | remaining: 134s    
step 01338 (55.2%) | loss: 0.367945 | lrm: 0.90 | dt: 125ms | tok/sec: 524,797 | mfu: 23.3% | epoch: 1 | remaining: 134s    
step 01339 (55.3%) | loss: 0.369010 | lrm: 0.89 | dt: 125ms | tok/sec: 525,070 | mfu: 23.4% | epoch: 1 | remaining: 134s    
step 01340 (55.3%) | loss: 0.369622 | lrm: 0.89 | dt: 125ms | tok/sec: 524,668 | mfu: 23.3% | epoch: 1 | remaining: 134s    
step 01341 (55.4%) | loss: 0.368987 | lrm: 0.89 | dt: 125ms | tok/sec: 524,865 | mfu: 23.4% | epoch: 1 | remaining: 134s    
step 01342 (55.4%) | loss: 0.369318 | lrm: 0.89 | dt: 125ms | tok/sec: 524,780 | mfu: 23.3% | epoch: 1 | remaining: 134s    
step 01343 (55.4%) | loss: 0.369151 | lrm: 0.89 | dt: 125ms | tok/sec: 524,822 | mfu: 23.4% | epoch: 1 | remaining: 134s    
step 01344 (55.5%) | loss: 0.368597 | lrm: 0.89 | dt: 125ms | tok/sec: 525,363 | mfu: 23.4% | epoch: 1 | remaining: 133s    
step 01345 (55.5%) | loss: 0.367040 | lrm: 0.89 | dt: 125ms | tok/sec: 525,007 | mfu: 23.4% | epoch: 1 | remaining: 133s    
step 01346 (55.6%) | loss: 0.366758 | lrm: 0.89 | dt: 125ms | tok/sec: 525,170 | mfu: 23.4% | epoch: 1 | remaining: 133s    
step 01347 (55.6%) | loss: 0.366197 | lrm: 0.89 | dt: 125ms | tok/sec: 525,334 | mfu: 23.4% | epoch: 1 | remaining: 133s    
step 01348 (55.6%) | loss: 0.365271 | lrm: 0.89 | dt: 125ms | tok/sec: 525,307 | mfu: 23.4% | epoch: 1 | remaining: 133s    
step 01349 (55.7%) | loss: 0.367229 | lrm: 0.89 | dt: 125ms | tok/sec: 524,703 | mfu: 23.3% | epoch: 1 | remaining: 133s    
step 01350 (55.7%) | loss: 0.366217 | lrm: 0.89 | dt: 125ms | tok/sec: 524,747 | mfu: 23.3% | epoch: 1 | remaining: 133s    
step 01351 (55.8%) | loss: 0.365148 | lrm: 0.88 | dt: 125ms | tok/sec: 524,931 | mfu: 23.4% | epoch: 1 | remaining: 133s    
step 01352 (55.8%) | loss: 0.364035 | lrm: 0.88 | dt: 125ms | tok/sec: 524,715 | mfu: 23.3% | epoch: 1 | remaining: 132s    
step 01353 (55.9%) | loss: 0.364067 | lrm: 0.88 | dt: 125ms | tok/sec: 524,733 | mfu: 23.3% | epoch: 1 | remaining: 132s    
step 01354 (55.9%) | loss: 0.362976 | lrm: 0.88 | dt: 125ms | tok/sec: 524,980 | mfu: 23.4% | epoch: 1 | remaining: 132s    
step 01355 (55.9%) | loss: 0.363852 | lrm: 0.88 | dt: 125ms | tok/sec: 524,854 | mfu: 23.4% | epoch: 1 | remaining: 132s    
step 01356 (56.0%) | loss: 0.364144 | lrm: 0.88 | dt: 125ms | tok/sec: 525,043 | mfu: 23.4% | epoch: 1 | remaining: 132s    
step 01357 (56.0%) | loss: 0.365226 | lrm: 0.88 | dt: 125ms | tok/sec: 525,013 | mfu: 23.4% | epoch: 1 | remaining: 132s    
step 01358 (56.1%) | loss: 0.365400 | lrm: 0.88 | dt: 125ms | tok/sec: 525,081 | mfu: 23.4% | epoch: 1 | remaining: 132s    
step 01359 (56.1%) | loss: 0.366697 | lrm: 0.88 | dt: 125ms | tok/sec: 525,202 | mfu: 23.4% | epoch: 1 | remaining: 132s    
step 01360 (56.1%) | loss: 0.367183 | lrm: 0.88 | dt: 125ms | tok/sec: 524,785 | mfu: 23.3% | epoch: 1 | remaining: 131s    
step 01361 (56.2%) | loss: 0.367012 | lrm: 0.88 | dt: 125ms | tok/sec: 525,006 | mfu: 23.4% | epoch: 1 | remaining: 131s    
step 01362 (56.2%) | loss: 0.366733 | lrm: 0.88 | dt: 125ms | tok/sec: 524,657 | mfu: 23.3% | epoch: 1 | remaining: 131s    
step 01363 (56.3%) | loss: 0.366817 | lrm: 0.87 | dt: 125ms | tok/sec: 525,057 | mfu: 23.4% | epoch: 1 | remaining: 131s    
step 01364 (56.3%) | loss: 0.368193 | lrm: 0.87 | dt: 125ms | tok/sec: 524,903 | mfu: 23.4% | epoch: 1 | remaining: 131s    
step 01365 (56.4%) | loss: 0.368618 | lrm: 0.87 | dt: 125ms | tok/sec: 525,149 | mfu: 23.4% | epoch: 1 | remaining: 131s    
step 01366 (56.4%) | loss: 0.367159 | lrm: 0.87 | dt: 125ms | tok/sec: 524,824 | mfu: 23.4% | epoch: 1 | remaining: 131s    
step 01367 (56.4%) | loss: 0.366961 | lrm: 0.87 | dt: 125ms | tok/sec: 525,320 | mfu: 23.4% | epoch: 1 | remaining: 131s    
step 01368 (56.5%) | loss: 0.366834 | lrm: 0.87 | dt: 125ms | tok/sec: 525,326 | mfu: 23.4% | epoch: 1 | remaining: 130s    
step 01369 (56.5%) | loss: 0.367234 | lrm: 0.87 | dt: 125ms | tok/sec: 524,730 | mfu: 23.3% | epoch: 1 | remaining: 130s    
step 01370 (56.6%) | loss: 0.366308 | lrm: 0.87 | dt: 125ms | tok/sec: 524,989 | mfu: 23.4% | epoch: 1 | remaining: 130s    
step 01371 (56.6%) | loss: 0.365562 | lrm: 0.87 | dt: 125ms | tok/sec: 524,651 | mfu: 23.3% | epoch: 1 | remaining: 130s    
step 01372 (56.6%) | loss: 0.365511 | lrm: 0.87 | dt: 125ms | tok/sec: 524,877 | mfu: 23.4% | epoch: 1 | remaining: 130s    
step 01373 (56.7%) | loss: 0.366037 | lrm: 0.87 | dt: 125ms | tok/sec: 524,955 | mfu: 23.4% | epoch: 1 | remaining: 130s    
step 01374 (56.7%) | loss: 0.365565 | lrm: 0.87 | dt: 125ms | tok/sec: 524,711 | mfu: 23.3% | epoch: 1 | remaining: 130s    
step 01375 (56.8%) | loss: 0.365049 | lrm: 0.86 | dt: 125ms | tok/sec: 525,042 | mfu: 23.4% | epoch: 1 | remaining: 130s    
step 01376 (56.8%) | loss: 0.366026 | lrm: 0.86 | dt: 125ms | tok/sec: 524,621 | mfu: 23.3% | epoch: 1 | remaining: 129s    
step 01377 (56.9%) | loss: 0.367445 | lrm: 0.86 | dt: 125ms | tok/sec: 524,739 | mfu: 23.3% | epoch: 1 | remaining: 129s    
step 01378 (56.9%) | loss: 0.366391 | lrm: 0.86 | dt: 125ms | tok/sec: 524,896 | mfu: 23.4% | epoch: 1 | remaining: 129s    
step 01379 (56.9%) | loss: 0.365631 | lrm: 0.86 | dt: 125ms | tok/sec: 524,897 | mfu: 23.4% | epoch: 1 | remaining: 129s    
step 01380 (57.0%) | loss: 0.365089 | lrm: 0.86 | dt: 125ms | tok/sec: 524,577 | mfu: 23.3% | epoch: 1 | remaining: 129s    
step 01381 (57.0%) | loss: 0.364530 | lrm: 0.86 | dt: 125ms | tok/sec: 525,088 | mfu: 23.4% | epoch: 1 | remaining: 129s    
step 01382 (57.1%) | loss: 0.363221 | lrm: 0.86 | dt: 125ms | tok/sec: 524,614 | mfu: 23.3% | epoch: 1 | remaining: 129s    
step 01383 (57.1%) | loss: 0.363061 | lrm: 0.86 | dt: 125ms | tok/sec: 525,119 | mfu: 23.4% | epoch: 1 | remaining: 129s    
step 01384 (57.1%) | loss: 0.361783 | lrm: 0.86 | dt: 125ms | tok/sec: 524,978 | mfu: 23.4% | epoch: 1 | remaining: 128s    
step 01385 (57.2%) | loss: 0.361362 | lrm: 0.86 | dt: 125ms | tok/sec: 524,814 | mfu: 23.4% | epoch: 1 | remaining: 128s    
step 01386 (57.2%) | loss: 0.361966 | lrm: 0.86 | dt: 125ms | tok/sec: 525,055 | mfu: 23.4% | epoch: 1 | remaining: 128s    
step 01387 (57.3%) | loss: 0.362898 | lrm: 0.85 | dt: 125ms | tok/sec: 524,705 | mfu: 23.3% | epoch: 1 | remaining: 128s    
step 01388 (57.3%) | loss: 0.361991 | lrm: 0.85 | dt: 125ms | tok/sec: 524,650 | mfu: 23.3% | epoch: 1 | remaining: 128s    
step 01389 (57.4%) | loss: 0.362690 | lrm: 0.85 | dt: 125ms | tok/sec: 524,900 | mfu: 23.4% | epoch: 1 | remaining: 128s    
step 01390 (57.4%) | loss: 0.361665 | lrm: 0.85 | dt: 125ms | tok/sec: 525,129 | mfu: 23.4% | epoch: 1 | remaining: 128s    
step 01391 (57.4%) | loss: 0.361906 | lrm: 0.85 | dt: 125ms | tok/sec: 525,092 | mfu: 23.4% | epoch: 1 | remaining: 128s    
step 01392 (57.5%) | loss: 0.362101 | lrm: 0.85 | dt: 125ms | tok/sec: 524,950 | mfu: 23.4% | epoch: 1 | remaining: 127s    
step 01393 (57.5%) | loss: 0.363518 | lrm: 0.85 | dt: 125ms | tok/sec: 525,064 | mfu: 23.4% | epoch: 1 | remaining: 127s    
step 01394 (57.6%) | loss: 0.362710 | lrm: 0.85 | dt: 125ms | tok/sec: 524,662 | mfu: 23.3% | epoch: 1 | remaining: 127s    
step 01395 (57.6%) | loss: 0.363579 | lrm: 0.85 | dt: 125ms | tok/sec: 525,137 | mfu: 23.4% | epoch: 1 | remaining: 127s    
step 01396 (57.6%) | loss: 0.363976 | lrm: 0.85 | dt: 125ms | tok/sec: 524,981 | mfu: 23.4% | epoch: 1 | remaining: 127s    
step 01397 (57.7%) | loss: 0.363889 | lrm: 0.85 | dt: 125ms | tok/sec: 525,017 | mfu: 23.4% | epoch: 1 | remaining: 127s    
step 01398 (57.7%) | loss: 0.364314 | lrm: 0.85 | dt: 125ms | tok/sec: 525,104 | mfu: 23.4% | epoch: 1 | remaining: 127s    
step 01399 (57.8%) | loss: 0.365011 | lrm: 0.84 | dt: 125ms | tok/sec: 524,789 | mfu: 23.3% | epoch: 1 | remaining: 127s    
step 01400 (57.8%) | loss: 0.364151 | lrm: 0.84 | dt: 125ms | tok/sec: 524,924 | mfu: 23.4% | epoch: 1 | remaining: 126s    
step 01401 (57.9%) | loss: 0.363763 | lrm: 0.84 | dt: 125ms | tok/sec: 525,047 | mfu: 23.4% | epoch: 1 | remaining: 126s    
step 01402 (57.9%) | loss: 0.364493 | lrm: 0.84 | dt: 125ms | tok/sec: 524,908 | mfu: 23.4% | epoch: 1 | remaining: 126s    
step 01403 (57.9%) | loss: 0.364834 | lrm: 0.84 | dt: 125ms | tok/sec: 525,101 | mfu: 23.4% | epoch: 1 | remaining: 126s    
step 01404 (58.0%) | loss: 0.365507 | lrm: 0.84 | dt: 125ms | tok/sec: 524,538 | mfu: 23.3% | epoch: 1 | remaining: 126s    
step 01405 (58.0%) | loss: 0.365416 | lrm: 0.84 | dt: 125ms | tok/sec: 524,577 | mfu: 23.3% | epoch: 1 | remaining: 126s    
step 01406 (58.1%) | loss: 0.365355 | lrm: 0.84 | dt: 125ms | tok/sec: 524,786 | mfu: 23.3% | epoch: 1 | remaining: 126s    
step 01407 (58.1%) | loss: 0.365098 | lrm: 0.84 | dt: 125ms | tok/sec: 524,824 | mfu: 23.4% | epoch: 1 | remaining: 126s    
step 01408 (58.1%) | loss: 0.365437 | lrm: 0.84 | dt: 125ms | tok/sec: 525,167 | mfu: 23.4% | epoch: 1 | remaining: 125s    
step 01409 (58.2%) | loss: 0.366016 | lrm: 0.84 | dt: 125ms | tok/sec: 524,839 | mfu: 23.4% | epoch: 1 | remaining: 125s    
step 01410 (58.2%) | loss: 0.366259 | lrm: 0.84 | dt: 125ms | tok/sec: 524,703 | mfu: 23.3% | epoch: 1 | remaining: 125s    
