wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run quge806r
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260309_212946-quge806r
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run smiles-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/quge806r
Track: smiles
Vocab size: 37
Model config: {'sequence_len': 256, 'vocab_size': 37, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': False, 'tie_embed_weights': True}
Parameter counts:
  wte                     : 11,840
  value_embeds            : 0
  lm_head                 : 0
  transformer_matrices    : 8,601,600
  scalars                 : 12
  total                   : 8,613,452
Estimated FLOPs per token: 5.554176e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 14.264386 | lrm: 1.00 | dt: 2700ms | tok/sec: 24,274 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 01282 (51.8%) | loss: 3.065438 | lrm: 1.00 | dt: 122ms | tok/sec: 535,743 | mfu: 23.8% | epoch: 2 | remaining: 144s    
step 01283 (51.9%) | loss: 3.073494 | lrm: 1.00 | dt: 122ms | tok/sec: 535,753 | mfu: 23.8% | epoch: 2 | remaining: 144s    
step 01284 (51.9%) | loss: 3.079718 | lrm: 1.00 | dt: 122ms | tok/sec: 535,648 | mfu: 23.8% | epoch: 2 | remaining: 144s    
step 01285 (52.0%) | loss: 3.078413 | lrm: 1.00 | dt: 122ms | tok/sec: 535,465 | mfu: 23.8% | epoch: 2 | remaining: 144s    
step 01286 (52.0%) | loss: 3.071490 | lrm: 1.00 | dt: 122ms | tok/sec: 536,114 | mfu: 23.8% | epoch: 2 | remaining: 144s    
step 01287 (52.0%) | loss: 3.076118 | lrm: 1.00 | dt: 122ms | tok/sec: 535,448 | mfu: 23.8% | epoch: 2 | remaining: 144s    
step 01288 (52.1%) | loss: 3.079715 | lrm: 1.00 | dt: 122ms | tok/sec: 536,022 | mfu: 23.8% | epoch: 2 | remaining: 144s    
step 01289 (52.1%) | loss: 3.085967 | lrm: 1.00 | dt: 122ms | tok/sec: 535,853 | mfu: 23.8% | epoch: 2 | remaining: 143s    
step 01290 (52.2%) | loss: 3.081261 | lrm: 1.00 | dt: 122ms | tok/sec: 535,579 | mfu: 23.8% | epoch: 2 | remaining: 143s    
step 01291 (52.2%) | loss: 3.070477 | lrm: 1.00 | dt: 122ms | tok/sec: 535,012 | mfu: 23.8% | epoch: 2 | remaining: 143s    
step 01292 (52.3%) | loss: 3.058401 | lrm: 1.00 | dt: 122ms | tok/sec: 535,002 | mfu: 23.8% | epoch: 2 | remaining: 143s    
step 01293 (52.3%) | loss: 3.051193 | lrm: 1.00 | dt: 123ms | tok/sec: 534,709 | mfu: 23.8% | epoch: 2 | remaining: 143s    
step 01294 (52.3%) | loss: 3.056365 | lrm: 1.00 | dt: 123ms | tok/sec: 533,618 | mfu: 23.7% | epoch: 2 | remaining: 143s    
step 01295 (52.4%) | loss: 3.057477 | lrm: 1.00 | dt: 122ms | tok/sec: 535,567 | mfu: 23.8% | epoch: 2 | remaining: 143s    
step 01296 (52.4%) | loss: 3.067889 | lrm: 1.00 | dt: 122ms | tok/sec: 535,442 | mfu: 23.8% | epoch: 2 | remaining: 143s    
step 01297 (52.5%) | loss: 3.070910 | lrm: 1.00 | dt: 122ms | tok/sec: 535,816 | mfu: 23.8% | epoch: 2 | remaining: 143s    
step 01298 (52.5%) | loss: 3.074000 | lrm: 1.00 | dt: 122ms | tok/sec: 535,920 | mfu: 23.8% | epoch: 2 | remaining: 142s    
step 01299 (52.5%) | loss: 3.078671 | lrm: 1.00 | dt: 122ms | tok/sec: 535,375 | mfu: 23.8% | epoch: 2 | remaining: 142s    
step 01300 (52.6%) | loss: 3.080053 | lrm: 1.00 | dt: 122ms | tok/sec: 535,904 | mfu: 23.8% | epoch: 2 | remaining: 142s    
step 01301 (52.6%) | loss: 3.076436 | lrm: 1.00 | dt: 122ms | tok/sec: 535,158 | mfu: 23.8% | epoch: 2 | remaining: 142s    
step 01302 (52.7%) | loss: 3.088566 | lrm: 1.00 | dt: 122ms | tok/sec: 535,248 | mfu: 23.8% | epoch: 2 | remaining: 142s    
step 01303 (52.7%) | loss: 3.090863 | lrm: 1.00 | dt: 122ms | tok/sec: 535,881 | mfu: 23.8% | epoch: 2 | remaining: 142s    
step 01304 (52.7%) | loss: 3.098856 | lrm: 1.00 | dt: 122ms | tok/sec: 535,803 | mfu: 23.8% | epoch: 2 | remaining: 142s    
step 01305 (52.8%) | loss: 3.102003 | lrm: 1.00 | dt: 122ms | tok/sec: 535,336 | mfu: 23.8% | epoch: 2 | remaining: 142s    
step 01306 (52.8%) | loss: 3.105373 | lrm: 1.00 | dt: 122ms | tok/sec: 535,856 | mfu: 23.8% | epoch: 2 | remaining: 141s    
step 01307 (52.9%) | loss: 3.108733 | lrm: 1.00 | dt: 122ms | tok/sec: 535,908 | mfu: 23.8% | epoch: 2 | remaining: 141s    
step 01308 (52.9%) | loss: 3.113752 | lrm: 1.00 | dt: 122ms | tok/sec: 535,348 | mfu: 23.8% | epoch: 2 | remaining: 141s    
step 01309 (52.9%) | loss: 3.114237 | lrm: 1.00 | dt: 122ms | tok/sec: 535,623 | mfu: 23.8% | epoch: 2 | remaining: 141s    
step 01310 (53.0%) | loss: 3.117191 | lrm: 1.00 | dt: 122ms | tok/sec: 535,278 | mfu: 23.8% | epoch: 2 | remaining: 141s    
step 01311 (53.0%) | loss: 3.126788 | lrm: 1.00 | dt: 122ms | tok/sec: 535,818 | mfu: 23.8% | epoch: 2 | remaining: 141s    
step 01312 (53.1%) | loss: 3.140853 | lrm: 1.00 | dt: 122ms | tok/sec: 536,081 | mfu: 23.8% | epoch: 2 | remaining: 141s    
step 01313 (53.1%) | loss: 3.144072 | lrm: 1.00 | dt: 122ms | tok/sec: 535,595 | mfu: 23.8% | epoch: 2 | remaining: 141s    
step 01314 (53.2%) | loss: 3.151159 | lrm: 1.00 | dt: 122ms | tok/sec: 536,206 | mfu: 23.8% | epoch: 2 | remaining: 140s    
step 01315 (53.2%) | loss: 3.151172 | lrm: 1.00 | dt: 122ms | tok/sec: 535,514 | mfu: 23.8% | epoch: 2 | remaining: 140s    
step 01316 (53.2%) | loss: 3.157444 | lrm: 1.00 | dt: 122ms | tok/sec: 535,722 | mfu: 23.8% | epoch: 2 | remaining: 140s    
step 01317 (53.3%) | loss: 3.155795 | lrm: 1.00 | dt: 122ms | tok/sec: 535,382 | mfu: 23.8% | epoch: 2 | remaining: 140s    
step 01318 (53.3%) | loss: 3.169384 | lrm: 1.00 | dt: 122ms | tok/sec: 536,057 | mfu: 23.8% | epoch: 2 | remaining: 140s    
step 01319 (53.4%) | loss: 3.163265 | lrm: 1.00 | dt: 122ms | tok/sec: 535,934 | mfu: 23.8% | epoch: 2 | remaining: 140s    
step 01320 (53.4%) | loss: 3.165816 | lrm: 1.00 | dt: 122ms | tok/sec: 536,042 | mfu: 23.8% | epoch: 2 | remaining: 140s    
step 01321 (53.4%) | loss: 3.165351 | lrm: 1.00 | dt: 122ms | tok/sec: 535,961 | mfu: 23.8% | epoch: 2 | remaining: 140s    
step 01322 (53.5%) | loss: 3.156437 | lrm: 1.00 | dt: 122ms | tok/sec: 536,036 | mfu: 23.8% | epoch: 2 | remaining: 139s    
step 01323 (53.5%) | loss: 3.159212 | lrm: 1.00 | dt: 122ms | tok/sec: 535,813 | mfu: 23.8% | epoch: 2 | remaining: 139s    
step 01324 (53.6%) | loss: 3.157940 | lrm: 1.00 | dt: 122ms | tok/sec: 535,805 | mfu: 23.8% | epoch: 2 | remaining: 139s    
step 01325 (53.6%) | loss: 3.154502 | lrm: 1.00 | dt: 122ms | tok/sec: 535,735 | mfu: 23.8% | epoch: 2 | remaining: 139s    
step 01326 (53.6%) | loss: 3.153654 | lrm: 1.00 | dt: 122ms | tok/sec: 535,613 | mfu: 23.8% | epoch: 2 | remaining: 139s    
step 01327 (53.7%) | loss: 3.154397 | lrm: 1.00 | dt: 122ms | tok/sec: 535,648 | mfu: 23.8% | epoch: 2 | remaining: 139s    
step 01328 (53.7%) | loss: 3.158172 | lrm: 1.00 | dt: 122ms | tok/sec: 535,889 | mfu: 23.8% | epoch: 2 | remaining: 139s    
step 01329 (53.8%) | loss: 3.153737 | lrm: 1.00 | dt: 122ms | tok/sec: 535,588 | mfu: 23.8% | epoch: 2 | remaining: 139s    
step 01330 (53.8%) | loss: 3.149695 | lrm: 1.00 | dt: 122ms | tok/sec: 535,870 | mfu: 23.8% | epoch: 2 | remaining: 138s    
step 01331 (53.8%) | loss: 3.151019 | lrm: 1.00 | dt: 122ms | tok/sec: 535,754 | mfu: 23.8% | epoch: 2 | remaining: 138s    
step 01332 (53.9%) | loss: 3.148139 | lrm: 1.00 | dt: 122ms | tok/sec: 535,620 | mfu: 23.8% | epoch: 2 | remaining: 138s    
step 01333 (53.9%) | loss: 3.151174 | lrm: 1.00 | dt: 122ms | tok/sec: 535,855 | mfu: 23.8% | epoch: 2 | remaining: 138s    
step 01334 (54.0%) | loss: 3.159217 | lrm: 1.00 | dt: 122ms | tok/sec: 535,754 | mfu: 23.8% | epoch: 2 | remaining: 138s    
step 01335 (54.0%) | loss: 3.152518 | lrm: 1.00 | dt: 123ms | tok/sec: 534,754 | mfu: 23.8% | epoch: 2 | remaining: 138s    
step 01336 (54.0%) | loss: 3.154785 | lrm: 1.00 | dt: 122ms | tok/sec: 535,914 | mfu: 23.8% | epoch: 2 | remaining: 138s    
step 01337 (54.1%) | loss: 3.156377 | lrm: 1.00 | dt: 122ms | tok/sec: 535,254 | mfu: 23.8% | epoch: 2 | remaining: 138s    
step 01338 (54.1%) | loss: 3.165929 | lrm: 1.00 | dt: 123ms | tok/sec: 534,389 | mfu: 23.7% | epoch: 2 | remaining: 137s    
step 01339 (54.2%) | loss: 3.165798 | lrm: 1.00 | dt: 122ms | tok/sec: 536,111 | mfu: 23.8% | epoch: 2 | remaining: 137s    
step 01340 (54.2%) | loss: 3.167232 | lrm: 1.00 | dt: 122ms | tok/sec: 536,035 | mfu: 23.8% | epoch: 2 | remaining: 137s    
step 01341 (54.3%) | loss: 3.166113 | lrm: 1.00 | dt: 122ms | tok/sec: 535,332 | mfu: 23.8% | epoch: 2 | remaining: 137s    
step 01342 (54.3%) | loss: 3.169033 | lrm: 1.00 | dt: 122ms | tok/sec: 535,814 | mfu: 23.8% | epoch: 2 | remaining: 137s    
step 01343 (54.3%) | loss: 3.158898 | lrm: 1.00 | dt: 122ms | tok/sec: 536,178 | mfu: 23.8% | epoch: 2 | remaining: 137s    
step 01344 (54.4%) | loss: 3.154841 | lrm: 1.00 | dt: 122ms | tok/sec: 535,170 | mfu: 23.8% | epoch: 2 | remaining: 137s    
step 01345 (54.4%) | loss: 3.152545 | lrm: 1.00 | dt: 122ms | tok/sec: 535,818 | mfu: 23.8% | epoch: 2 | remaining: 137s    
step 01346 (54.5%) | loss: 3.144129 | lrm: 1.00 | dt: 122ms | tok/sec: 536,267 | mfu: 23.8% | epoch: 2 | remaining: 137s    
step 01347 (54.5%) | loss: 3.144015 | lrm: 1.00 | dt: 122ms | tok/sec: 535,802 | mfu: 23.8% | epoch: 2 | remaining: 136s    
step 01348 (54.5%) | loss: 3.150277 | lrm: 1.00 | dt: 122ms | tok/sec: 536,089 | mfu: 23.8% | epoch: 2 | remaining: 136s    
step 01349 (54.6%) | loss: 3.146701 | lrm: 1.00 | dt: 122ms | tok/sec: 535,691 | mfu: 23.8% | epoch: 2 | remaining: 136s    
step 01350 (54.6%) | loss: 3.152119 | lrm: 1.00 | dt: 123ms | tok/sec: 534,913 | mfu: 23.8% | epoch: 2 | remaining: 136s    
step 01351 (54.7%) | loss: 3.153658 | lrm: 1.00 | dt: 122ms | tok/sec: 535,813 | mfu: 23.8% | epoch: 2 | remaining: 136s    
step 01352 (54.7%) | loss: 3.150340 | lrm: 1.00 | dt: 122ms | tok/sec: 536,247 | mfu: 23.8% | epoch: 2 | remaining: 136s    
step 01353 (54.7%) | loss: 3.151329 | lrm: 1.00 | dt: 122ms | tok/sec: 535,287 | mfu: 23.8% | epoch: 2 | remaining: 136s    
step 01354 (54.8%) | loss: 3.152264 | lrm: 1.00 | dt: 122ms | tok/sec: 536,079 | mfu: 23.8% | epoch: 2 | remaining: 136s    
step 01355 (54.8%) | loss: 3.143533 | lrm: 1.00 | dt: 122ms | tok/sec: 535,897 | mfu: 23.8% | epoch: 2 | remaining: 135s    
step 01356 (54.9%) | loss: 3.144154 | lrm: 1.00 | dt: 122ms | tok/sec: 535,750 | mfu: 23.8% | epoch: 2 | remaining: 135s    
step 01357 (54.9%) | loss: 3.144621 | lrm: 1.00 | dt: 122ms | tok/sec: 535,618 | mfu: 23.8% | epoch: 2 | remaining: 135s    
step 01358 (54.9%) | loss: 3.152130 | lrm: 1.00 | dt: 122ms | tok/sec: 535,740 | mfu: 23.8% | epoch: 2 | remaining: 135s    
step 01359 (55.0%) | loss: 3.157663 | lrm: 1.00 | dt: 122ms | tok/sec: 535,075 | mfu: 23.8% | epoch: 2 | remaining: 135s    
step 01360 (55.0%) | loss: 3.166997 | lrm: 1.00 | dt: 122ms | tok/sec: 535,814 | mfu: 23.8% | epoch: 2 | remaining: 135s    
step 01361 (55.1%) | loss: 3.159246 | lrm: 1.00 | dt: 122ms | tok/sec: 535,825 | mfu: 23.8% | epoch: 2 | remaining: 135s    
step 01362 (55.1%) | loss: 3.163675 | lrm: 1.00 | dt: 122ms | tok/sec: 535,783 | mfu: 23.8% | epoch: 2 | remaining: 135s    
step 01363 (55.1%) | loss: 3.168745 | lrm: 1.00 | dt: 122ms | tok/sec: 535,615 | mfu: 23.8% | epoch: 2 | remaining: 134s    
step 01364 (55.2%) | loss: 3.177787 | lrm: 1.00 | dt: 122ms | tok/sec: 535,820 | mfu: 23.8% | epoch: 2 | remaining: 134s    
step 01365 (55.2%) | loss: 3.187190 | lrm: 1.00 | dt: 122ms | tok/sec: 535,817 | mfu: 23.8% | epoch: 2 | remaining: 134s    
step 01366 (55.3%) | loss: 3.190878 | lrm: 1.00 | dt: 122ms | tok/sec: 535,720 | mfu: 23.8% | epoch: 2 | remaining: 134s    
step 01367 (55.3%) | loss: 3.189962 | lrm: 1.00 | dt: 122ms | tok/sec: 536,007 | mfu: 23.8% | epoch: 2 | remaining: 134s    
step 01368 (55.4%) | loss: 3.195619 | lrm: 1.00 | dt: 122ms | tok/sec: 535,522 | mfu: 23.8% | epoch: 2 | remaining: 134s    
step 01369 (55.4%) | loss: 3.203131 | lrm: 1.00 | dt: 122ms | tok/sec: 535,733 | mfu: 23.8% | epoch: 2 | remaining: 134s    
step 01370 (55.4%) | loss: 3.201483 | lrm: 1.00 | dt: 122ms | tok/sec: 535,490 | mfu: 23.8% | epoch: 2 | remaining: 134s    
step 01371 (55.5%) | loss: 3.206583 | lrm: 1.00 | dt: 122ms | tok/sec: 535,893 | mfu: 23.8% | epoch: 2 | remaining: 133s    
step 01372 (55.5%) | loss: 3.202591 | lrm: 1.00 | dt: 122ms | tok/sec: 535,799 | mfu: 23.8% | epoch: 2 | remaining: 133s    
step 01373 (55.6%) | loss: 3.201260 | lrm: 1.00 | dt: 122ms | tok/sec: 535,962 | mfu: 23.8% | epoch: 2 | remaining: 133s    
step 01374 (55.6%) | loss: 3.194287 | lrm: 1.00 | dt: 122ms | tok/sec: 535,515 | mfu: 23.8% | epoch: 2 | remaining: 133s    
step 01375 (55.6%) | loss: 3.197099 | lrm: 1.00 | dt: 122ms | tok/sec: 535,751 | mfu: 23.8% | epoch: 2 | remaining: 133s    
step 01376 (55.7%) | loss: 3.192014 | lrm: 1.00 | dt: 122ms | tok/sec: 536,359 | mfu: 23.8% | epoch: 2 | remaining: 133s    
step 01377 (55.7%) | loss: 3.193849 | lrm: 1.00 | dt: 122ms | tok/sec: 535,831 | mfu: 23.8% | epoch: 2 | remaining: 133s    
step 01378 (55.8%) | loss: 3.182239 | lrm: 1.00 | dt: 122ms | tok/sec: 535,701 | mfu: 23.8% | epoch: 2 | remaining: 133s    
step 01379 (55.8%) | loss: 3.191940 | lrm: 1.00 | dt: 122ms | tok/sec: 535,309 | mfu: 23.8% | epoch: 2 | remaining: 132s    
step 01380 (55.8%) | loss: 3.196222 | lrm: 1.00 | dt: 123ms | tok/sec: 534,944 | mfu: 23.8% | epoch: 2 | remaining: 132s    
step 01381 (55.9%) | loss: 3.192171 | lrm: 1.00 | dt: 122ms | tok/sec: 535,015 | mfu: 23.8% | epoch: 2 | remaining: 132s    
step 01382 (55.9%) | loss: 3.203086 | lrm: 1.00 | dt: 122ms | tok/sec: 535,544 | mfu: 23.8% | epoch: 2 | remaining: 132s    
step 01383 (56.0%) | loss: 3.209659 | lrm: 1.00 | dt: 122ms | tok/sec: 535,771 | mfu: 23.8% | epoch: 2 | remaining: 132s    
step 01384 (56.0%) | loss: 3.215243 | lrm: 1.00 | dt: 122ms | tok/sec: 536,007 | mfu: 23.8% | epoch: 2 | remaining: 132s    
step 01385 (56.0%) | loss: 3.219806 | lrm: 1.00 | dt: 122ms | tok/sec: 535,786 | mfu: 23.8% | epoch: 2 | remaining: 132s    
step 01386 (56.1%) | loss: 3.217721 | lrm: 1.00 | dt: 122ms | tok/sec: 535,437 | mfu: 23.8% | epoch: 2 | remaining: 132s    
step 01387 (56.1%) | loss: 3.216196 | lrm: 1.00 | dt: 122ms | tok/sec: 535,671 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01388 (56.2%) | loss: 3.206706 | lrm: 1.00 | dt: 122ms | tok/sec: 535,757 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01389 (56.2%) | loss: 3.212278 | lrm: 1.00 | dt: 122ms | tok/sec: 535,181 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01390 (56.3%) | loss: 3.216827 | lrm: 1.00 | dt: 122ms | tok/sec: 535,749 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01391 (56.3%) | loss: 3.215584 | lrm: 1.00 | dt: 122ms | tok/sec: 535,724 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01392 (56.3%) | loss: 3.222904 | lrm: 1.00 | dt: 122ms | tok/sec: 535,520 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01393 (56.4%) | loss: 3.216985 | lrm: 1.00 | dt: 122ms | tok/sec: 536,273 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01394 (56.4%) | loss: 3.222083 | lrm: 1.00 | dt: 122ms | tok/sec: 535,689 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01395 (56.5%) | loss: 3.229564 | lrm: 1.00 | dt: 122ms | tok/sec: 535,635 | mfu: 23.8% | epoch: 2 | remaining: 131s    
step 01396 (56.5%) | loss: 3.225408 | lrm: 1.00 | dt: 122ms | tok/sec: 535,930 | mfu: 23.8% | epoch: 2 | remaining: 130s    
step 01397 (56.5%) | loss: 3.223660 | lrm: 1.00 | dt: 122ms | tok/sec: 535,974 | mfu: 23.8% | epoch: 2 | remaining: 130s    
step 01398 (56.6%) | loss: 3.227804 | lrm: 1.00 | dt: 122ms | tok/sec: 535,268 | mfu: 23.8% | epoch: 2 | remaining: 130s    
step 01399 (56.6%) | loss: 3.234618 | lrm: 1.00 | dt: 122ms | tok/sec: 536,210 | mfu: 23.8% | epoch: 2 | remaining: 130s    
step 01400 (56.7%) | loss: 3.241113 | lrm: 1.00 | dt: 122ms | tok/sec: 536,188 | mfu: 23.8% | epoch: 2 | remaining: 130s    
step 01401 (56.7%) | loss: 3.246896 | lrm: 1.00 | dt: 122ms | tok/sec: 535,544 | mfu: 23.8% | epoch: 2 | remaining: 130s    
step 01402 (56.7%) | loss: 3.246968 | lrm: 1.00 | dt: 122ms | tok/sec: 536,360 | mfu: 23.8% | epoch: 2 | remaining: 130s    
step 01403 (56.8%) | loss: 3.242413 | lrm: 1.00 | dt: 122ms | tok/sec: 535,447 | mfu: 23.8% | epoch: 2 | remaining: 130s    
step 01404 (56.8%) | loss: 3.254461 | lrm: 1.00 | dt: 122ms | tok/sec: 535,459 | mfu: 23.8% | epoch: 2 | remaining: 129s    
step 01405 (56.9%) | loss: 3.258820 | lrm: 1.00 | dt: 122ms | tok/sec: 535,779 | mfu: 23.8% | epoch: 2 | remaining: 129s    
step 01406 (56.9%) | loss: 3.258031 | lrm: 1.00 | dt: 122ms | tok/sec: 535,570 | mfu: 23.8% | epoch: 2 | remaining: 129s    
step 01407 (56.9%) | loss: 3.261323 | lrm: 1.00 | dt: 122ms | tok/sec: 535,439 | mfu: 23.8% | epoch: 2 | remaining: 129s    
step 01408 (57.0%) | loss: 3.255923 | lrm: 1.00 | dt: 122ms | tok/sec: 536,024 | mfu: 23.8% | epoch: 2 | remaining: 129s    
step 01409 (57.0%) | loss: 3.255255 | lrm: 1.00 | dt: 122ms | tok/sec: 535,856 | mfu: 23.8% | epoch: 2 | remaining: 129s    
step 01410 (57.1%) | loss: 3.260567 | lrm: 1.00 | dt: 122ms | tok/sec: 535,654 | mfu: 23.8% | epoch: 2 | remaining: 129s    
step 01411 (57.1%) | loss: 3.257995 | lrm: 1.00 | dt: 122ms | tok/sec: 536,164 | mfu: 23.8% | epoch: 2 | remaining: 129s    
step 01412 (57.1%) | loss: 3.252498 | lrm: 1.00 | dt: 122ms | tok/sec: 536,247 | mfu: 23.8% | epoch: 2 | remaining: 128s    
step 01413 (57.2%) | loss: 3.254017 | lrm: 1.00 | dt: 122ms | tok/sec: 535,988 | mfu: 23.8% | epoch: 2 | remaining: 128s    
step 01414 (57.2%) | loss: 3.246118 | lrm: 1.00 | dt: 122ms | tok/sec: 535,718 | mfu: 23.8% | epoch: 2 | remaining: 128s    
step 01415 (57.3%) | loss: 3.249509 | lrm: 1.00 | dt: 122ms | tok/sec: 535,822 | mfu: 23.8% | epoch: 2 | remaining: 128s    
step 01416 (57.3%) | loss: 3.249979 | lrm: 1.00 | dt: 122ms | tok/sec: 535,332 | mfu: 23.8% | epoch: 2 | remaining: 128s    
step 01417 (57.4%) | loss: 3.243175 | lrm: 1.00 | dt: 122ms | tok/sec: 536,049 | mfu: 23.8% | epoch: 2 | remaining: 128s    
step 01418 (57.4%) | loss: 3.237900 | lrm: 1.00 | dt: 122ms | tok/sec: 535,841 | mfu: 23.8% | epoch: 2 | remaining: 128s    
step 01419 (57.4%) | loss: 3.245847 | lrm: 1.00 | dt: 122ms | tok/sec: 535,979 | mfu: 23.8% | epoch: 2 | remaining: 128s    
step 01420 (57.5%) | loss: 3.240534 | lrm: 1.00 | dt: 122ms | tok/sec: 535,887 | mfu: 23.8% | epoch: 2 | remaining: 127s    
step 01421 (57.5%) | loss: 3.237351 | lrm: 1.00 | dt: 122ms | tok/sec: 535,367 | mfu: 23.8% | epoch: 2 | remaining: 127s    
step 01422 (57.6%) | loss: 3.228247 | lrm: 1.00 | dt: 123ms | tok/sec: 534,597 | mfu: 23.8% | epoch: 2 | remaining: 127s    
step 01423 (57.6%) | loss: 3.230715 | lrm: 1.00 | dt: 122ms | tok/sec: 535,049 | mfu: 23.8% | epoch: 2 | remaining: 127s    
step 01424 (57.6%) | loss: 3.229396 | lrm: 1.00 | dt: 122ms | tok/sec: 535,512 | mfu: 23.8% | epoch: 2 | remaining: 127s    
step 01425 (57.7%) | loss: 3.222295 | lrm: 1.00 | dt: 123ms | tok/sec: 534,589 | mfu: 23.8% | epoch: 2 | remaining: 127s    
step 01426 (57.7%) | loss: 3.226732 | lrm: 1.00 | dt: 122ms | tok/sec: 535,635 | mfu: 23.8% | epoch: 2 | remaining: 127s    
step 01427 (57.8%) | loss: 3.232291 | lrm: 1.00 | dt: 122ms | tok/sec: 535,823 | mfu: 23.8% | epoch: 2 | remaining: 127s    
step 01428 (57.8%) | loss: 3.230263 | lrm: 1.00 | dt: 122ms | tok/sec: 535,704 | mfu: 23.8% | epoch: 2 | remaining: 126s    
step 01429 (57.8%) | loss: 3.222760 | lrm: 1.00 | dt: 122ms | tok/sec: 535,808 | mfu: 23.8% | epoch: 2 | remaining: 126s    
step 01430 (57.9%) | loss: 3.219421 | lrm: 1.00 | dt: 122ms | tok/sec: 535,821 | mfu: 23.8% | epoch: 2 | remaining: 126s    
step 01431 (57.9%) | loss: 3.230374 | lrm: 1.00 | dt: 122ms | tok/sec: 535,438 | mfu: 23.8% | epoch: 2 | remaining: 126s    
step 01432 (58.0%) | loss: 3.231953 | lrm: 1.00 | dt: 122ms | tok/sec: 535,414 | mfu: 23.8% | epoch: 2 | remaining: 126s    
step 01433 (58.0%) | loss: 3.227683 | lrm: 1.00 | dt: 122ms | tok/sec: 536,189 | mfu: 23.8% | epoch: 2 | remaining: 126s    
step 01434 (58.0%) | loss: 3.230060 | lrm: 1.00 | dt: 122ms | tok/sec: 535,622 | mfu: 23.8% | epoch: 2 | remaining: 126s    
step 01435 (58.1%) | loss: 3.229196 | lrm: 1.00 | dt: 122ms | tok/sec: 535,741 | mfu: 23.8% | epoch: 2 | remaining: 126s    
step 01436 (58.1%) | loss: 3.229260 | lrm: 1.00 | dt: 122ms | tok/sec: 536,014 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01437 (58.2%) | loss: 3.224669 | lrm: 1.00 | dt: 122ms | tok/sec: 535,044 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01438 (58.2%) | loss: 3.211857 | lrm: 1.00 | dt: 122ms | tok/sec: 535,294 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01439 (58.2%) | loss: 3.206871 | lrm: 1.00 | dt: 122ms | tok/sec: 536,294 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01440 (58.3%) | loss: 3.203339 | lrm: 1.00 | dt: 122ms | tok/sec: 535,432 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01441 (58.3%) | loss: 3.202796 | lrm: 1.00 | dt: 122ms | tok/sec: 535,078 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01442 (58.4%) | loss: 3.195752 | lrm: 1.00 | dt: 122ms | tok/sec: 535,808 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01443 (58.4%) | loss: 3.198567 | lrm: 1.00 | dt: 122ms | tok/sec: 535,465 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01444 (58.5%) | loss: 3.200142 | lrm: 1.00 | dt: 122ms | tok/sec: 536,202 | mfu: 23.8% | epoch: 2 | remaining: 125s    
step 01445 (58.5%) | loss: 3.249311 | lrm: 1.00 | dt: 122ms | tok/sec: 536,032 | mfu: 23.8% | epoch: 2 | remaining: 124s    
step 01446 (58.5%) | loss: 3.304264 | lrm: 1.00 | dt: 122ms | tok/sec: 535,271 | mfu: 23.8% | epoch: 2 | remaining: 124s    
step 01447 (58.6%) | loss: 3.359872 | lrm: 1.00 | dt: 122ms | tok/sec: 535,972 | mfu: 23.8% | epoch: 2 | remaining: 124s    
step 01448 (58.6%) | loss: 3.413062 | lrm: 1.00 | dt: 122ms | tok/sec: 535,842 | mfu: 23.8% | epoch: 2 | remaining: 124s    
step 01449 (58.7%) | loss: 3.447227 | lrm: 1.00 | dt: 122ms | tok/sec: 535,535 | mfu: 23.8% | epoch: 2 | remaining: 124s    
