Track: smiles
Vocab size: 37
Model config: {'sequence_len': 256, 'vocab_size': 37, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 11,840
  value_embeds            : 35,520
  lm_head                 : 11,840
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 8,661,292
Estimated FLOPs per token: 5.561568e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 3.611664 | lrm: 1.00 | dt: 37609ms | tok/sec: 1,742 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 01092 (45.0%) | loss: 0.373863 | lrm: 1.00 | dt: 125ms | tok/sec: 525,022 | mfu: 23.4% | epoch: 1 | remaining: 165s    
step 01093 (45.0%) | loss: 0.374392 | lrm: 1.00 | dt: 125ms | tok/sec: 525,043 | mfu: 23.4% | epoch: 1 | remaining: 165s    
step 01094 (45.0%) | loss: 0.374373 | lrm: 1.00 | dt: 125ms | tok/sec: 525,252 | mfu: 23.4% | epoch: 1 | remaining: 165s    
step 01095 (45.1%) | loss: 0.374643 | lrm: 1.00 | dt: 125ms | tok/sec: 525,566 | mfu: 23.4% | epoch: 1 | remaining: 165s    
step 01096 (45.1%) | loss: 0.373354 | lrm: 1.00 | dt: 125ms | tok/sec: 525,328 | mfu: 23.4% | epoch: 1 | remaining: 164s    
step 01097 (45.2%) | loss: 0.374257 | lrm: 1.00 | dt: 125ms | tok/sec: 524,457 | mfu: 23.3% | epoch: 1 | remaining: 164s    
step 01098 (45.2%) | loss: 0.375058 | lrm: 1.00 | dt: 125ms | tok/sec: 525,191 | mfu: 23.4% | epoch: 1 | remaining: 164s    
step 01099 (45.3%) | loss: 0.374835 | lrm: 1.00 | dt: 125ms | tok/sec: 525,394 | mfu: 23.4% | epoch: 1 | remaining: 164s    
step 01100 (45.3%) | loss: 0.375850 | lrm: 1.00 | dt: 125ms | tok/sec: 525,599 | mfu: 23.4% | epoch: 1 | remaining: 164s    
step 01101 (45.3%) | loss: 0.375053 | lrm: 1.00 | dt: 125ms | tok/sec: 525,259 | mfu: 23.4% | epoch: 1 | remaining: 164s    
step 01102 (45.4%) | loss: 0.375602 | lrm: 1.00 | dt: 125ms | tok/sec: 525,139 | mfu: 23.4% | epoch: 1 | remaining: 164s    
step 01103 (45.4%) | loss: 0.376369 | lrm: 1.00 | dt: 125ms | tok/sec: 525,486 | mfu: 23.4% | epoch: 1 | remaining: 164s    
step 01104 (45.5%) | loss: 0.375123 | lrm: 1.00 | dt: 125ms | tok/sec: 524,821 | mfu: 23.4% | epoch: 1 | remaining: 163s    
step 01105 (45.5%) | loss: 0.375853 | lrm: 1.00 | dt: 125ms | tok/sec: 524,725 | mfu: 23.3% | epoch: 1 | remaining: 163s    
step 01106 (45.5%) | loss: 0.375480 | lrm: 1.00 | dt: 125ms | tok/sec: 525,232 | mfu: 23.4% | epoch: 1 | remaining: 163s    
step 01107 (45.6%) | loss: 0.375916 | lrm: 1.00 | dt: 125ms | tok/sec: 525,226 | mfu: 23.4% | epoch: 1 | remaining: 163s    
step 01108 (45.6%) | loss: 0.375362 | lrm: 1.00 | dt: 125ms | tok/sec: 525,362 | mfu: 23.4% | epoch: 1 | remaining: 163s    
step 01109 (45.7%) | loss: 0.373763 | lrm: 1.00 | dt: 125ms | tok/sec: 525,483 | mfu: 23.4% | epoch: 1 | remaining: 163s    
step 01110 (45.7%) | loss: 0.372556 | lrm: 1.00 | dt: 125ms | tok/sec: 525,550 | mfu: 23.4% | epoch: 1 | remaining: 163s    
step 01111 (45.8%) | loss: 0.373109 | lrm: 1.00 | dt: 125ms | tok/sec: 525,670 | mfu: 23.4% | epoch: 1 | remaining: 163s    
step 01112 (45.8%) | loss: 0.372962 | lrm: 1.00 | dt: 125ms | tok/sec: 525,270 | mfu: 23.4% | epoch: 1 | remaining: 162s    
step 01113 (45.8%) | loss: 0.372480 | lrm: 1.00 | dt: 125ms | tok/sec: 524,715 | mfu: 23.3% | epoch: 1 | remaining: 162s    
step 01114 (45.9%) | loss: 0.373022 | lrm: 1.00 | dt: 125ms | tok/sec: 525,416 | mfu: 23.4% | epoch: 1 | remaining: 162s    
step 01115 (45.9%) | loss: 0.373579 | lrm: 1.00 | dt: 125ms | tok/sec: 524,829 | mfu: 23.4% | epoch: 1 | remaining: 162s    
step 01116 (46.0%) | loss: 0.372503 | lrm: 1.00 | dt: 125ms | tok/sec: 524,697 | mfu: 23.3% | epoch: 1 | remaining: 162s    
step 01117 (46.0%) | loss: 0.371934 | lrm: 1.00 | dt: 125ms | tok/sec: 524,778 | mfu: 23.3% | epoch: 1 | remaining: 162s    
step 01118 (46.0%) | loss: 0.370952 | lrm: 1.00 | dt: 125ms | tok/sec: 524,120 | mfu: 23.3% | epoch: 1 | remaining: 162s    
step 01119 (46.1%) | loss: 0.371622 | lrm: 1.00 | dt: 125ms | tok/sec: 525,477 | mfu: 23.4% | epoch: 1 | remaining: 162s    
step 01120 (46.1%) | loss: 0.371289 | lrm: 1.00 | dt: 125ms | tok/sec: 525,311 | mfu: 23.4% | epoch: 1 | remaining: 161s    
step 01121 (46.2%) | loss: 0.372020 | lrm: 1.00 | dt: 125ms | tok/sec: 524,964 | mfu: 23.4% | epoch: 1 | remaining: 161s    
step 01122 (46.2%) | loss: 0.371578 | lrm: 1.00 | dt: 125ms | tok/sec: 525,320 | mfu: 23.4% | epoch: 1 | remaining: 161s    
step 01123 (46.3%) | loss: 0.370806 | lrm: 1.00 | dt: 125ms | tok/sec: 525,319 | mfu: 23.4% | epoch: 1 | remaining: 161s    
step 01124 (46.3%) | loss: 0.371787 | lrm: 1.00 | dt: 125ms | tok/sec: 525,488 | mfu: 23.4% | epoch: 1 | remaining: 161s    
step 01125 (46.3%) | loss: 0.371725 | lrm: 1.00 | dt: 125ms | tok/sec: 525,037 | mfu: 23.4% | epoch: 1 | remaining: 161s    
step 01126 (46.4%) | loss: 0.372627 | lrm: 1.00 | dt: 125ms | tok/sec: 525,536 | mfu: 23.4% | epoch: 1 | remaining: 161s    
step 01127 (46.4%) | loss: 0.371563 | lrm: 1.00 | dt: 125ms | tok/sec: 525,119 | mfu: 23.4% | epoch: 1 | remaining: 161s    
step 01128 (46.5%) | loss: 0.371053 | lrm: 1.00 | dt: 125ms | tok/sec: 524,683 | mfu: 23.3% | epoch: 1 | remaining: 160s    
step 01129 (46.5%) | loss: 0.369942 | lrm: 1.00 | dt: 125ms | tok/sec: 524,959 | mfu: 23.4% | epoch: 1 | remaining: 160s    
step 01130 (46.5%) | loss: 0.369199 | lrm: 1.00 | dt: 125ms | tok/sec: 524,809 | mfu: 23.4% | epoch: 1 | remaining: 160s    
step 01131 (46.6%) | loss: 0.369815 | lrm: 1.00 | dt: 125ms | tok/sec: 525,234 | mfu: 23.4% | epoch: 1 | remaining: 160s    
step 01132 (46.6%) | loss: 0.368730 | lrm: 1.00 | dt: 125ms | tok/sec: 525,153 | mfu: 23.4% | epoch: 1 | remaining: 160s    
step 01133 (46.7%) | loss: 0.369103 | lrm: 1.00 | dt: 125ms | tok/sec: 525,205 | mfu: 23.4% | epoch: 1 | remaining: 160s    
step 01134 (46.7%) | loss: 0.369995 | lrm: 1.00 | dt: 125ms | tok/sec: 525,415 | mfu: 23.4% | epoch: 1 | remaining: 160s    
step 01135 (46.8%) | loss: 0.371674 | lrm: 1.00 | dt: 125ms | tok/sec: 525,411 | mfu: 23.4% | epoch: 1 | remaining: 160s    
step 01136 (46.8%) | loss: 0.373228 | lrm: 1.00 | dt: 125ms | tok/sec: 525,254 | mfu: 23.4% | epoch: 1 | remaining: 159s    
step 01137 (46.8%) | loss: 0.373405 | lrm: 1.00 | dt: 125ms | tok/sec: 524,735 | mfu: 23.3% | epoch: 1 | remaining: 159s    
step 01138 (46.9%) | loss: 0.372648 | lrm: 1.00 | dt: 125ms | tok/sec: 525,402 | mfu: 23.4% | epoch: 1 | remaining: 159s    
step 01139 (46.9%) | loss: 0.371552 | lrm: 1.00 | dt: 125ms | tok/sec: 525,424 | mfu: 23.4% | epoch: 1 | remaining: 159s    
step 01140 (47.0%) | loss: 0.372526 | lrm: 1.00 | dt: 125ms | tok/sec: 524,668 | mfu: 23.3% | epoch: 1 | remaining: 159s    
step 01141 (47.0%) | loss: 0.372584 | lrm: 1.00 | dt: 125ms | tok/sec: 525,332 | mfu: 23.4% | epoch: 1 | remaining: 159s    
step 01142 (47.0%) | loss: 0.372476 | lrm: 1.00 | dt: 125ms | tok/sec: 525,335 | mfu: 23.4% | epoch: 1 | remaining: 159s    
step 01143 (47.1%) | loss: 0.372484 | lrm: 1.00 | dt: 125ms | tok/sec: 525,477 | mfu: 23.4% | epoch: 1 | remaining: 159s    
step 01144 (47.1%) | loss: 0.373392 | lrm: 1.00 | dt: 125ms | tok/sec: 525,202 | mfu: 23.4% | epoch: 1 | remaining: 158s    
step 01145 (47.2%) | loss: 0.374751 | lrm: 1.00 | dt: 125ms | tok/sec: 524,520 | mfu: 23.3% | epoch: 1 | remaining: 158s    
step 01146 (47.2%) | loss: 0.375076 | lrm: 1.00 | dt: 125ms | tok/sec: 525,544 | mfu: 23.4% | epoch: 1 | remaining: 158s    
step 01147 (47.3%) | loss: 0.374129 | lrm: 1.00 | dt: 125ms | tok/sec: 525,395 | mfu: 23.4% | epoch: 1 | remaining: 158s    
step 01148 (47.3%) | loss: 0.373880 | lrm: 1.00 | dt: 125ms | tok/sec: 525,103 | mfu: 23.4% | epoch: 1 | remaining: 158s    
step 01149 (47.3%) | loss: 0.374575 | lrm: 1.00 | dt: 125ms | tok/sec: 525,457 | mfu: 23.4% | epoch: 1 | remaining: 158s    
step 01150 (47.4%) | loss: 0.374000 | lrm: 1.00 | dt: 125ms | tok/sec: 525,070 | mfu: 23.4% | epoch: 1 | remaining: 158s    
step 01151 (47.4%) | loss: 0.373740 | lrm: 1.00 | dt: 125ms | tok/sec: 525,562 | mfu: 23.4% | epoch: 1 | remaining: 158s    
step 01152 (47.5%) | loss: 0.372155 | lrm: 1.00 | dt: 125ms | tok/sec: 525,162 | mfu: 23.4% | epoch: 1 | remaining: 157s    
step 01153 (47.5%) | loss: 0.371940 | lrm: 1.00 | dt: 125ms | tok/sec: 524,665 | mfu: 23.3% | epoch: 1 | remaining: 157s    
step 01154 (47.5%) | loss: 0.372591 | lrm: 1.00 | dt: 125ms | tok/sec: 525,131 | mfu: 23.4% | epoch: 1 | remaining: 157s    
step 01155 (47.6%) | loss: 0.372775 | lrm: 1.00 | dt: 125ms | tok/sec: 525,616 | mfu: 23.4% | epoch: 1 | remaining: 157s    
step 01156 (47.6%) | loss: 0.372041 | lrm: 1.00 | dt: 125ms | tok/sec: 525,085 | mfu: 23.4% | epoch: 1 | remaining: 157s    
step 01157 (47.7%) | loss: 0.372678 | lrm: 1.00 | dt: 125ms | tok/sec: 524,952 | mfu: 23.4% | epoch: 1 | remaining: 157s    
step 01158 (47.7%) | loss: 0.372328 | lrm: 1.00 | dt: 125ms | tok/sec: 523,721 | mfu: 23.3% | epoch: 1 | remaining: 157s    
step 01159 (47.8%) | loss: 0.371579 | lrm: 1.00 | dt: 125ms | tok/sec: 525,105 | mfu: 23.4% | epoch: 1 | remaining: 157s    
step 01160 (47.8%) | loss: 0.370309 | lrm: 1.00 | dt: 125ms | tok/sec: 524,991 | mfu: 23.4% | epoch: 1 | remaining: 156s    
step 01161 (47.8%) | loss: 0.368848 | lrm: 1.00 | dt: 125ms | tok/sec: 524,131 | mfu: 23.3% | epoch: 1 | remaining: 156s    
step 01162 (47.9%) | loss: 0.370389 | lrm: 1.00 | dt: 125ms | tok/sec: 525,218 | mfu: 23.4% | epoch: 1 | remaining: 156s    
step 01163 (47.9%) | loss: 0.370539 | lrm: 1.00 | dt: 125ms | tok/sec: 525,638 | mfu: 23.4% | epoch: 1 | remaining: 156s    
step 01164 (48.0%) | loss: 0.370045 | lrm: 1.00 | dt: 125ms | tok/sec: 525,304 | mfu: 23.4% | epoch: 1 | remaining: 156s    
step 01165 (48.0%) | loss: 0.370350 | lrm: 1.00 | dt: 125ms | tok/sec: 524,452 | mfu: 23.3% | epoch: 1 | remaining: 156s    
step 01166 (48.0%) | loss: 0.369949 | lrm: 1.00 | dt: 125ms | tok/sec: 525,540 | mfu: 23.4% | epoch: 1 | remaining: 156s    
step 01167 (48.1%) | loss: 0.370336 | lrm: 1.00 | dt: 125ms | tok/sec: 525,085 | mfu: 23.4% | epoch: 1 | remaining: 156s    
step 01168 (48.1%) | loss: 0.370621 | lrm: 1.00 | dt: 125ms | tok/sec: 525,667 | mfu: 23.4% | epoch: 1 | remaining: 155s    
step 01169 (48.2%) | loss: 0.370068 | lrm: 1.00 | dt: 125ms | tok/sec: 524,891 | mfu: 23.4% | epoch: 1 | remaining: 155s    
step 01170 (48.2%) | loss: 0.370217 | lrm: 1.00 | dt: 125ms | tok/sec: 524,869 | mfu: 23.4% | epoch: 1 | remaining: 155s    
step 01171 (48.3%) | loss: 0.370858 | lrm: 1.00 | dt: 125ms | tok/sec: 525,086 | mfu: 23.4% | epoch: 1 | remaining: 155s    
step 01172 (48.3%) | loss: 0.370715 | lrm: 1.00 | dt: 125ms | tok/sec: 524,790 | mfu: 23.3% | epoch: 1 | remaining: 155s    
step 01173 (48.3%) | loss: 0.371474 | lrm: 1.00 | dt: 125ms | tok/sec: 525,095 | mfu: 23.4% | epoch: 1 | remaining: 155s    
step 01174 (48.4%) | loss: 0.371431 | lrm: 1.00 | dt: 125ms | tok/sec: 525,158 | mfu: 23.4% | epoch: 1 | remaining: 155s    
step 01175 (48.4%) | loss: 0.372458 | lrm: 1.00 | dt: 125ms | tok/sec: 525,225 | mfu: 23.4% | epoch: 1 | remaining: 155s    
step 01176 (48.5%) | loss: 0.372937 | lrm: 1.00 | dt: 125ms | tok/sec: 525,005 | mfu: 23.4% | epoch: 1 | remaining: 154s    
step 01177 (48.5%) | loss: 0.373089 | lrm: 1.00 | dt: 125ms | tok/sec: 524,291 | mfu: 23.3% | epoch: 1 | remaining: 154s    
step 01178 (48.5%) | loss: 0.373047 | lrm: 1.00 | dt: 125ms | tok/sec: 525,259 | mfu: 23.4% | epoch: 1 | remaining: 154s    
step 01179 (48.6%) | loss: 0.373690 | lrm: 1.00 | dt: 125ms | tok/sec: 525,274 | mfu: 23.4% | epoch: 1 | remaining: 154s    
step 01180 (48.6%) | loss: 0.373138 | lrm: 1.00 | dt: 125ms | tok/sec: 525,711 | mfu: 23.4% | epoch: 1 | remaining: 154s    
step 01181 (48.7%) | loss: 0.373312 | lrm: 1.00 | dt: 125ms | tok/sec: 525,231 | mfu: 23.4% | epoch: 1 | remaining: 154s    
step 01182 (48.7%) | loss: 0.373050 | lrm: 1.00 | dt: 125ms | tok/sec: 525,165 | mfu: 23.4% | epoch: 1 | remaining: 154s    
step 01183 (48.8%) | loss: 0.372253 | lrm: 1.00 | dt: 125ms | tok/sec: 525,117 | mfu: 23.4% | epoch: 1 | remaining: 154s    
step 01184 (48.8%) | loss: 0.371908 | lrm: 1.00 | dt: 125ms | tok/sec: 524,993 | mfu: 23.4% | epoch: 1 | remaining: 153s    
step 01185 (48.8%) | loss: 0.371711 | lrm: 1.00 | dt: 125ms | tok/sec: 524,292 | mfu: 23.3% | epoch: 1 | remaining: 153s    
step 01186 (48.9%) | loss: 0.370483 | lrm: 1.00 | dt: 125ms | tok/sec: 525,152 | mfu: 23.4% | epoch: 1 | remaining: 153s    
step 01187 (48.9%) | loss: 0.369825 | lrm: 1.00 | dt: 125ms | tok/sec: 525,246 | mfu: 23.4% | epoch: 1 | remaining: 153s    
step 01188 (49.0%) | loss: 0.370444 | lrm: 1.00 | dt: 125ms | tok/sec: 525,175 | mfu: 23.4% | epoch: 1 | remaining: 153s    
step 01189 (49.0%) | loss: 0.370179 | lrm: 1.00 | dt: 125ms | tok/sec: 524,694 | mfu: 23.3% | epoch: 1 | remaining: 153s    
step 01190 (49.0%) | loss: 0.369902 | lrm: 1.00 | dt: 125ms | tok/sec: 525,242 | mfu: 23.4% | epoch: 1 | remaining: 153s    
step 01191 (49.1%) | loss: 0.369455 | lrm: 1.00 | dt: 125ms | tok/sec: 525,052 | mfu: 23.4% | epoch: 1 | remaining: 153s    
step 01192 (49.1%) | loss: 0.370651 | lrm: 1.00 | dt: 125ms | tok/sec: 525,180 | mfu: 23.4% | epoch: 1 | remaining: 152s    
step 01193 (49.2%) | loss: 0.372475 | lrm: 1.00 | dt: 125ms | tok/sec: 524,738 | mfu: 23.3% | epoch: 1 | remaining: 152s    
step 01194 (49.2%) | loss: 0.373586 | lrm: 1.00 | dt: 125ms | tok/sec: 525,167 | mfu: 23.4% | epoch: 1 | remaining: 152s    
step 01195 (49.3%) | loss: 0.374000 | lrm: 1.00 | dt: 125ms | tok/sec: 525,120 | mfu: 23.4% | epoch: 1 | remaining: 152s    
step 01196 (49.3%) | loss: 0.373198 | lrm: 1.00 | dt: 125ms | tok/sec: 525,410 | mfu: 23.4% | epoch: 1 | remaining: 152s    
step 01197 (49.3%) | loss: 0.373935 | lrm: 1.00 | dt: 125ms | tok/sec: 525,065 | mfu: 23.4% | epoch: 1 | remaining: 152s    
step 01198 (49.4%) | loss: 0.373450 | lrm: 1.00 | dt: 125ms | tok/sec: 525,473 | mfu: 23.4% | epoch: 1 | remaining: 152s    
step 01199 (49.4%) | loss: 0.373387 | lrm: 1.00 | dt: 125ms | tok/sec: 525,435 | mfu: 23.4% | epoch: 1 | remaining: 152s    
step 01200 (49.5%) | loss: 0.372866 | lrm: 1.00 | dt: 125ms | tok/sec: 524,717 | mfu: 23.3% | epoch: 1 | remaining: 151s    
step 01201 (49.5%) | loss: 0.372389 | lrm: 1.00 | dt: 125ms | tok/sec: 524,151 | mfu: 23.3% | epoch: 1 | remaining: 151s    
step 01202 (49.5%) | loss: 0.371956 | lrm: 1.00 | dt: 125ms | tok/sec: 525,247 | mfu: 23.4% | epoch: 1 | remaining: 151s    
step 01203 (49.6%) | loss: 0.370039 | lrm: 1.00 | dt: 125ms | tok/sec: 525,101 | mfu: 23.4% | epoch: 1 | remaining: 151s    
step 01204 (49.6%) | loss: 0.370376 | lrm: 1.00 | dt: 125ms | tok/sec: 524,089 | mfu: 23.3% | epoch: 1 | remaining: 151s    
step 01205 (49.7%) | loss: 0.370521 | lrm: 1.00 | dt: 125ms | tok/sec: 525,063 | mfu: 23.4% | epoch: 1 | remaining: 151s    
step 01206 (49.7%) | loss: 0.371709 | lrm: 1.00 | dt: 125ms | tok/sec: 525,481 | mfu: 23.4% | epoch: 1 | remaining: 151s    
step 01207 (49.8%) | loss: 0.371075 | lrm: 1.00 | dt: 125ms | tok/sec: 525,144 | mfu: 23.4% | epoch: 1 | remaining: 151s    
step 01208 (49.8%) | loss: 0.369559 | lrm: 1.00 | dt: 125ms | tok/sec: 525,261 | mfu: 23.4% | epoch: 1 | remaining: 150s    
step 01209 (49.8%) | loss: 0.370608 | lrm: 1.00 | dt: 125ms | tok/sec: 524,354 | mfu: 23.3% | epoch: 1 | remaining: 150s    
step 01210 (49.9%) | loss: 0.369925 | lrm: 1.00 | dt: 125ms | tok/sec: 525,220 | mfu: 23.4% | epoch: 1 | remaining: 150s    
step 01211 (49.9%) | loss: 0.369852 | lrm: 1.00 | dt: 125ms | tok/sec: 524,954 | mfu: 23.4% | epoch: 1 | remaining: 150s    
step 01212 (50.0%) | loss: 0.369083 | lrm: 1.00 | dt: 125ms | tok/sec: 524,936 | mfu: 23.4% | epoch: 1 | remaining: 150s    
step 01213 (50.0%) | loss: 0.370573 | lrm: 1.00 | dt: 125ms | tok/sec: 525,164 | mfu: 23.4% | epoch: 1 | remaining: 150s    
step 01214 (50.0%) | loss: 0.370636 | lrm: 1.00 | dt: 125ms | tok/sec: 525,060 | mfu: 23.4% | epoch: 1 | remaining: 150s    
step 01215 (50.1%) | loss: 0.372041 | lrm: 1.00 | dt: 125ms | tok/sec: 525,404 | mfu: 23.4% | epoch: 1 | remaining: 150s    
step 01216 (50.1%) | loss: 0.371566 | lrm: 1.00 | dt: 125ms | tok/sec: 524,937 | mfu: 23.4% | epoch: 1 | remaining: 149s    
step 01217 (50.2%) | loss: 0.372251 | lrm: 1.00 | dt: 125ms | tok/sec: 524,459 | mfu: 23.3% | epoch: 1 | remaining: 149s    
step 01218 (50.2%) | loss: 0.371626 | lrm: 1.00 | dt: 125ms | tok/sec: 525,403 | mfu: 23.4% | epoch: 1 | remaining: 149s    
step 01219 (50.2%) | loss: 0.370036 | lrm: 1.00 | dt: 125ms | tok/sec: 525,105 | mfu: 23.4% | epoch: 1 | remaining: 149s    
step 01220 (50.3%) | loss: 0.369185 | lrm: 0.99 | dt: 125ms | tok/sec: 525,214 | mfu: 23.4% | epoch: 1 | remaining: 149s    
step 01221 (50.3%) | loss: 0.370149 | lrm: 0.99 | dt: 125ms | tok/sec: 525,125 | mfu: 23.4% | epoch: 1 | remaining: 149s    
step 01222 (50.4%) | loss: 0.370749 | lrm: 0.99 | dt: 125ms | tok/sec: 525,380 | mfu: 23.4% | epoch: 1 | remaining: 149s    
step 01223 (50.4%) | loss: 0.370505 | lrm: 0.99 | dt: 125ms | tok/sec: 525,078 | mfu: 23.4% | epoch: 1 | remaining: 149s    
step 01224 (50.5%) | loss: 0.370057 | lrm: 0.99 | dt: 125ms | tok/sec: 525,043 | mfu: 23.4% | epoch: 1 | remaining: 149s    
step 01225 (50.5%) | loss: 0.370231 | lrm: 0.99 | dt: 125ms | tok/sec: 524,372 | mfu: 23.3% | epoch: 1 | remaining: 148s    
step 01226 (50.5%) | loss: 0.369738 | lrm: 0.99 | dt: 125ms | tok/sec: 524,654 | mfu: 23.3% | epoch: 1 | remaining: 148s    
step 01227 (50.6%) | loss: 0.370007 | lrm: 0.99 | dt: 125ms | tok/sec: 525,302 | mfu: 23.4% | epoch: 1 | remaining: 148s    
step 01228 (50.6%) | loss: 0.369442 | lrm: 0.99 | dt: 125ms | tok/sec: 525,333 | mfu: 23.4% | epoch: 1 | remaining: 148s    
step 01229 (50.7%) | loss: 0.369219 | lrm: 0.99 | dt: 125ms | tok/sec: 525,376 | mfu: 23.4% | epoch: 1 | remaining: 148s    
step 01230 (50.7%) | loss: 0.369432 | lrm: 0.99 | dt: 125ms | tok/sec: 525,117 | mfu: 23.4% | epoch: 1 | remaining: 148s    
step 01231 (50.7%) | loss: 0.369777 | lrm: 0.99 | dt: 125ms | tok/sec: 525,421 | mfu: 23.4% | epoch: 1 | remaining: 148s    
step 01232 (50.8%) | loss: 0.368569 | lrm: 0.98 | dt: 125ms | tok/sec: 525,230 | mfu: 23.4% | epoch: 1 | remaining: 148s    
step 01233 (50.8%) | loss: 0.368981 | lrm: 0.98 | dt: 125ms | tok/sec: 524,671 | mfu: 23.3% | epoch: 1 | remaining: 147s    
step 01234 (50.9%) | loss: 0.370055 | lrm: 0.98 | dt: 125ms | tok/sec: 525,064 | mfu: 23.4% | epoch: 1 | remaining: 147s    
step 01235 (50.9%) | loss: 0.372281 | lrm: 0.98 | dt: 125ms | tok/sec: 525,419 | mfu: 23.4% | epoch: 1 | remaining: 147s    
step 01236 (51.0%) | loss: 0.371172 | lrm: 0.98 | dt: 125ms | tok/sec: 525,436 | mfu: 23.4% | epoch: 1 | remaining: 147s    
step 01237 (51.0%) | loss: 0.371890 | lrm: 0.98 | dt: 125ms | tok/sec: 525,117 | mfu: 23.4% | epoch: 1 | remaining: 147s    
step 01238 (51.0%) | loss: 0.372286 | lrm: 0.98 | dt: 125ms | tok/sec: 524,662 | mfu: 23.3% | epoch: 1 | remaining: 147s    
step 01239 (51.1%) | loss: 0.372464 | lrm: 0.98 | dt: 125ms | tok/sec: 525,180 | mfu: 23.4% | epoch: 1 | remaining: 147s    
step 01240 (51.1%) | loss: 0.371867 | lrm: 0.98 | dt: 125ms | tok/sec: 525,216 | mfu: 23.4% | epoch: 1 | remaining: 147s    
step 01241 (51.2%) | loss: 0.371133 | lrm: 0.98 | dt: 125ms | tok/sec: 524,721 | mfu: 23.3% | epoch: 1 | remaining: 146s    
step 01242 (51.2%) | loss: 0.371340 | lrm: 0.98 | dt: 125ms | tok/sec: 525,362 | mfu: 23.4% | epoch: 1 | remaining: 146s    
step 01243 (51.2%) | loss: 0.370648 | lrm: 0.98 | dt: 125ms | tok/sec: 524,748 | mfu: 23.3% | epoch: 1 | remaining: 146s    
step 01244 (51.3%) | loss: 0.370866 | lrm: 0.97 | dt: 125ms | tok/sec: 523,611 | mfu: 23.3% | epoch: 1 | remaining: 146s    
step 01245 (51.3%) | loss: 0.370990 | lrm: 0.97 | dt: 125ms | tok/sec: 525,034 | mfu: 23.4% | epoch: 1 | remaining: 146s    
step 01246 (51.4%) | loss: 0.372398 | lrm: 0.97 | dt: 125ms | tok/sec: 525,032 | mfu: 23.4% | epoch: 1 | remaining: 146s    
step 01247 (51.4%) | loss: 0.372064 | lrm: 0.97 | dt: 125ms | tok/sec: 524,098 | mfu: 23.3% | epoch: 1 | remaining: 146s    
step 01248 (51.5%) | loss: 0.374225 | lrm: 0.97 | dt: 125ms | tok/sec: 525,493 | mfu: 23.4% | epoch: 1 | remaining: 146s    
step 01249 (51.5%) | loss: 0.373668 | lrm: 0.97 | dt: 125ms | tok/sec: 524,516 | mfu: 23.3% | epoch: 1 | remaining: 145s    
step 01250 (51.5%) | loss: 0.376891 | lrm: 0.97 | dt: 125ms | tok/sec: 524,385 | mfu: 23.3% | epoch: 1 | remaining: 145s    
step 01251 (51.6%) | loss: 0.376658 | lrm: 0.97 | dt: 125ms | tok/sec: 524,496 | mfu: 23.3% | epoch: 1 | remaining: 145s    
step 01252 (51.6%) | loss: 0.378570 | lrm: 0.97 | dt: 125ms | tok/sec: 524,436 | mfu: 23.3% | epoch: 1 | remaining: 145s    
step 01253 (51.7%) | loss: 0.377236 | lrm: 0.97 | dt: 125ms | tok/sec: 525,426 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01254 (51.7%) | loss: 0.376785 | lrm: 0.97 | dt: 125ms | tok/sec: 525,046 | mfu: 23.4% | epoch: 1 | remaining: 145s    
step 01255 (51.7%) | loss: 0.376999 | lrm: 0.97 | dt: 125ms | tok/sec: 523,661 | mfu: 23.3% | epoch: 1 | remaining: 145s    
step 01256 (51.8%) | loss: 0.376732 | lrm: 0.96 | dt: 125ms | tok/sec: 523,114 | mfu: 23.3% | epoch: 1 | remaining: 145s    
step 01257 (51.8%) | loss: 0.375863 | lrm: 0.96 | dt: 125ms | tok/sec: 523,535 | mfu: 23.3% | epoch: 1 | remaining: 144s    
step 01258 (51.9%) | loss: 0.375996 | lrm: 0.96 | dt: 125ms | tok/sec: 523,990 | mfu: 23.3% | epoch: 1 | remaining: 144s    
step 01259 (51.9%) | loss: 0.375787 | lrm: 0.96 | dt: 125ms | tok/sec: 525,045 | mfu: 23.4% | epoch: 1 | remaining: 144s    
step 01260 (52.0%) | loss: 0.374977 | lrm: 0.96 | dt: 125ms | tok/sec: 525,325 | mfu: 23.4% | epoch: 1 | remaining: 144s    
step 01261 (52.0%) | loss: 0.373284 | lrm: 0.96 | dt: 125ms | tok/sec: 525,121 | mfu: 23.4% | epoch: 1 | remaining: 144s    
step 01262 (52.0%) | loss: 0.373297 | lrm: 0.96 | dt: 125ms | tok/sec: 524,924 | mfu: 23.4% | epoch: 1 | remaining: 144s    
step 01263 (52.1%) | loss: 0.371853 | lrm: 0.96 | dt: 125ms | tok/sec: 525,555 | mfu: 23.4% | epoch: 1 | remaining: 144s    
